path	kind	size_bytes	mtime_utc
outputs/experiments/012_z_radius_grid1mm_5src_run009x/data/z_radius_profile.csv	file	8019	2026-05-28T11:45:42.349260+00:00
outputs/experiments/012_z_radius_grid1mm_5src_run009x/figures/radius_profile.png	file	68071	2026-05-28T11:45:42.515926+00:00
outputs/experiments/012_z_radius_grid1mm_5src_run009x/figures/z_radius_profile.png	file	63558	2026-05-28T11:45:42.629927+00:00
outputs/experiments/012_z_radius_grid1mm_5src_run009x/run_manifest.json	file	1810	2026-05-28T11:45:42.637097+00:00
outputs/experiments/013_radius_profile_grid1mm_9src_at_run009/data/point_comparison.csv	file	195	2026-05-28T11:52:11.829732+00:00
outputs/experiments/013_radius_profile_grid1mm_9src_at_run009/data/radius_profile.csv	file	2057	2026-05-28T11:52:11.829672+00:00
outputs/experiments/013_radius_profile_grid1mm_9src_at_run009/data/radius_profile.npz	file	3236	2026-05-28T11:52:11.830138+00:00
outputs/experiments/013_radius_profile_grid1mm_9src_at_run009/data/radius_profile_summary.json	file	1499	2026-05-28T11:52:12.008525+00:00
outputs/experiments/013_radius_profile_grid1mm_9src_at_run009/figures/radius_profile.png	file	64894	2026-05-28T11:52:12.007525+00:00
outputs/experiments/013_radius_profile_grid1mm_9src_at_run009/run_manifest.json	file	1753	2026-05-28T11:52:12.015024+00:00
outputs/experiments/014_single_rebar_grid1mm_gridpolish_from_run009/data/single_rebar_results.npz	file	5174564	2026-05-28T12:09:19.506732+00:00
outputs/experiments/014_single_rebar_grid1mm_gridpolish_from_run009/data/single_rebar_summary.json	file	2335	2026-05-28T12:09:20.092902+00:00
outputs/experiments/014_single_rebar_grid1mm_gridpolish_from_run009/figures/single_rebar_convergence.png	file	125623	2026-05-28T12:09:19.926300+00:00
outputs/experiments/014_single_rebar_grid1mm_gridpolish_from_run009/figures/single_rebar_model_comparison.png	file	59410	2026-05-28T12:09:19.770298+00:00
outputs/experiments/014_single_rebar_grid1mm_gridpolish_from_run009/figures/single_rebar_observed_bscan.png	file	66667	2026-05-28T12:09:20.011300+00:00
outputs/experiments/014_single_rebar_grid1mm_gridpolish_from_run009/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T12:09:20.091301+00:00
outputs/experiments/014_single_rebar_grid1mm_gridpolish_from_run009/run_manifest.json	file	2243	2026-05-28T12:09:20.097937+00:00
outputs/experiments/015_single_rebar_grid1mm_powell_gridpolish_from_2mm/data/single_rebar_results.npz	file	5174956	2026-05-28T12:30:06.436459+00:00
outputs/experiments/015_single_rebar_grid1mm_powell_gridpolish_from_2mm/data/single_rebar_summary.json	file	2296	2026-05-28T12:30:07.033792+00:00
outputs/experiments/015_single_rebar_grid1mm_powell_gridpolish_from_2mm/figures/single_rebar_convergence.png	file	124080	2026-05-28T12:30:06.869438+00:00
outputs/experiments/015_single_rebar_grid1mm_powell_gridpolish_from_2mm/figures/single_rebar_model_comparison.png	file	59469	2026-05-28T12:30:06.704441+00:00
outputs/experiments/015_single_rebar_grid1mm_powell_gridpolish_from_2mm/figures/single_rebar_observed_bscan.png	file	66667	2026-05-28T12:30:06.952436+00:00
outputs/experiments/015_single_rebar_grid1mm_powell_gridpolish_from_2mm/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T12:30:07.032435+00:00
outputs/experiments/015_single_rebar_grid1mm_powell_gridpolish_from_2mm/run_manifest.json	file	2215	2026-05-28T12:30:07.038529+00:00
outputs/experiments/016_single_rebar_grid1mm_gridpolish_earlystop_from_run009/data/single_rebar_results.npz	file	5173292	2026-05-28T12:31:56.438677+00:00
outputs/experiments/016_single_rebar_grid1mm_gridpolish_earlystop_from_run009/data/single_rebar_summary.json	file	2387	2026-05-28T12:31:56.998748+00:00
outputs/experiments/016_single_rebar_grid1mm_gridpolish_earlystop_from_run009/figures/single_rebar_convergence.png	file	70082	2026-05-28T12:31:56.833574+00:00
outputs/experiments/016_single_rebar_grid1mm_gridpolish_earlystop_from_run009/figures/single_rebar_model_comparison.png	file	59410	2026-05-28T12:31:56.704576+00:00
outputs/experiments/016_single_rebar_grid1mm_gridpolish_earlystop_from_run009/figures/single_rebar_observed_bscan.png	file	66667	2026-05-28T12:31:56.917572+00:00
outputs/experiments/016_single_rebar_grid1mm_gridpolish_earlystop_from_run009/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T12:31:56.997571+00:00
outputs/experiments/016_single_rebar_grid1mm_gridpolish_earlystop_from_run009/run_manifest.json	file	2283	2026-05-28T12:31:57.003554+00:00
outputs/experiments/017_single_rebar_grid1mm_noise01_gridpolish/data/single_rebar_results.npz	file	5325990	2026-05-28T13:04:53.774920+00:00
outputs/experiments/017_single_rebar_grid1mm_noise01_gridpolish/data/single_rebar_summary.json	file	2656	2026-05-28T13:04:54.361651+00:00
outputs/experiments/017_single_rebar_grid1mm_noise01_gridpolish/figures/single_rebar_convergence.png	file	124902	2026-05-28T13:04:54.196092+00:00
outputs/experiments/017_single_rebar_grid1mm_noise01_gridpolish/figures/single_rebar_model_comparison.png	file	59469	2026-05-28T13:04:54.043093+00:00
outputs/experiments/017_single_rebar_grid1mm_noise01_gridpolish/figures/single_rebar_observed_bscan.png	file	75693	2026-05-28T13:04:54.281750+00:00
outputs/experiments/017_single_rebar_grid1mm_noise01_gridpolish/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T13:04:54.360091+00:00
outputs/experiments/017_single_rebar_grid1mm_noise01_gridpolish/run_manifest.json	file	2495	2026-05-28T13:04:54.366183+00:00
outputs/experiments/018_single_rebar_grid1mm_noise05_gridpolish/data/single_rebar_results.npz	file	5325990	2026-05-28T13:24:23.634254+00:00
outputs/experiments/018_single_rebar_grid1mm_noise05_gridpolish/data/single_rebar_summary.json	file	2647	2026-05-28T13:24:24.213000+00:00
outputs/experiments/018_single_rebar_grid1mm_noise05_gridpolish/figures/single_rebar_convergence.png	file	117284	2026-05-28T13:24:24.045080+00:00
outputs/experiments/018_single_rebar_grid1mm_noise05_gridpolish/figures/single_rebar_model_comparison.png	file	59469	2026-05-28T13:24:23.904079+00:00
outputs/experiments/018_single_rebar_grid1mm_noise05_gridpolish/figures/single_rebar_observed_bscan.png	file	84144	2026-05-28T13:24:24.132080+00:00
outputs/experiments/018_single_rebar_grid1mm_noise05_gridpolish/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T13:24:24.212080+00:00
outputs/experiments/018_single_rebar_grid1mm_noise05_gridpolish/run_manifest.json	file	2495	2026-05-28T13:24:24.217055+00:00
outputs/experiments/019_single_rebar_grid1mm_noise05_gridpolish_stop006/data/single_rebar_results.npz	file	5324326	2026-05-28T13:25:25.115573+00:00
outputs/experiments/019_single_rebar_grid1mm_noise05_gridpolish_stop006/data/single_rebar_summary.json	file	2708	2026-05-28T13:25:26.430279+00:00
outputs/experiments/019_single_rebar_grid1mm_noise05_gridpolish_stop006/figures/single_rebar_convergence.png	file	406794	2026-05-28T13:25:26.258713+00:00
outputs/experiments/019_single_rebar_grid1mm_noise05_gridpolish_stop006/figures/single_rebar_model_comparison.png	file	59410	2026-05-28T13:25:25.381698+00:00
outputs/experiments/019_single_rebar_grid1mm_noise05_gridpolish_stop006/figures/single_rebar_observed_bscan.png	file	84144	2026-05-28T13:25:26.346715+00:00
outputs/experiments/019_single_rebar_grid1mm_noise05_gridpolish_stop006/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T13:25:26.428717+00:00
outputs/experiments/019_single_rebar_grid1mm_noise05_gridpolish_stop006/run_manifest.json	file	2546	2026-05-28T13:25:26.435183+00:00
outputs/experiments/020_single_rebar_grid1mm_noise05_coarsepolish/data/single_rebar_results.npz	file	5325030	2026-05-28T13:38:36.425484+00:00
outputs/experiments/020_single_rebar_grid1mm_noise05_coarsepolish/data/single_rebar_summary.json	file	2395	2026-05-28T13:38:37.010879+00:00
outputs/experiments/020_single_rebar_grid1mm_noise05_coarsepolish/figures/single_rebar_convergence.png	file	126131	2026-05-28T13:38:36.839869+00:00
outputs/experiments/020_single_rebar_grid1mm_noise05_coarsepolish/figures/single_rebar_model_comparison.png	file	59469	2026-05-28T13:38:36.698859+00:00
outputs/experiments/020_single_rebar_grid1mm_noise05_coarsepolish/figures/single_rebar_observed_bscan.png	file	84144	2026-05-28T13:38:36.928876+00:00
outputs/experiments/020_single_rebar_grid1mm_noise05_coarsepolish/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T13:38:37.009882+00:00
outputs/experiments/020_single_rebar_grid1mm_noise05_coarsepolish/run_manifest.json	file	2550	2026-05-28T13:38:37.015398+00:00
outputs/experiments/021_single_rebar_grid1mm_noise05_seed21_coarsepolish/data/single_rebar_results.npz	file	5325030	2026-05-28T13:48:14.739424+00:00
outputs/experiments/021_single_rebar_grid1mm_noise05_seed21_coarsepolish/data/single_rebar_summary.json	file	2396	2026-05-28T13:48:15.327681+00:00
outputs/experiments/021_single_rebar_grid1mm_noise05_seed21_coarsepolish/figures/single_rebar_convergence.png	file	125645	2026-05-28T13:48:15.157605+00:00
outputs/experiments/021_single_rebar_grid1mm_noise05_seed21_coarsepolish/figures/single_rebar_model_comparison.png	file	59469	2026-05-28T13:48:15.013603+00:00
outputs/experiments/021_single_rebar_grid1mm_noise05_seed21_coarsepolish/figures/single_rebar_observed_bscan.png	file	84315	2026-05-28T13:48:15.244606+00:00
outputs/experiments/021_single_rebar_grid1mm_noise05_seed21_coarsepolish/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T13:48:15.325607+00:00
outputs/experiments/021_single_rebar_grid1mm_noise05_seed21_coarsepolish/run_manifest.json	file	2564	2026-05-28T13:48:15.331533+00:00
outputs/experiments/022_single_rebar_grid1mm_noise10_coarsepolish/data/single_rebar_results.npz	file	5325030	2026-05-28T13:57:30.591043+00:00
outputs/experiments/022_single_rebar_grid1mm_noise10_coarsepolish/data/single_rebar_summary.json	file	2391	2026-05-28T13:57:31.186975+00:00
outputs/experiments/022_single_rebar_grid1mm_noise10_coarsepolish/figures/single_rebar_convergence.png	file	119737	2026-05-28T13:57:31.013673+00:00
outputs/experiments/022_single_rebar_grid1mm_noise10_coarsepolish/figures/single_rebar_model_comparison.png	file	59469	2026-05-28T13:57:30.861679+00:00
outputs/experiments/022_single_rebar_grid1mm_noise10_coarsepolish/figures/single_rebar_observed_bscan.png	file	91853	2026-05-28T13:57:31.102669+00:00
outputs/experiments/022_single_rebar_grid1mm_noise10_coarsepolish/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T13:57:31.185666+00:00
outputs/experiments/022_single_rebar_grid1mm_noise10_coarsepolish/run_manifest.json	file	2549	2026-05-28T13:57:31.191258+00:00
outputs/experiments/023_single_rebar_grid1mm_noise10_coarsepolish_topk/data/single_rebar_results.npz	file	5324638	2026-05-28T14:05:02.683810+00:00
outputs/experiments/023_single_rebar_grid1mm_noise10_coarsepolish_topk/data/single_rebar_summary.json	file	3781	2026-05-28T14:05:03.340421+00:00
outputs/experiments/023_single_rebar_grid1mm_noise10_coarsepolish_topk/figures/single_rebar_convergence.png	file	150671	2026-05-28T14:05:03.167421+00:00
outputs/experiments/023_single_rebar_grid1mm_noise10_coarsepolish_topk/figures/single_rebar_model_comparison.png	file	59410	2026-05-28T14:05:02.954420+00:00
outputs/experiments/023_single_rebar_grid1mm_noise10_coarsepolish_topk/figures/single_rebar_observed_bscan.png	file	91853	2026-05-28T14:05:03.257421+00:00
outputs/experiments/023_single_rebar_grid1mm_noise10_coarsepolish_topk/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T14:05:03.339421+00:00
outputs/experiments/023_single_rebar_grid1mm_noise10_coarsepolish_topk/run_manifest.json	file	2641	2026-05-28T14:05:03.345617+00:00
outputs/experiments/024_trace_shift_exact_powell_vs_polish/data/trace_diagnostics_candidates.csv	file	1079	2026-05-28T20:12:06.096750+00:00
outputs/experiments/024_trace_shift_exact_powell_vs_polish/data/trace_diagnostics_summary.json	file	8420	2026-05-28T20:12:06.096645+00:00
outputs/experiments/024_trace_shift_exact_powell_vs_polish/run_manifest.json	file	2418	2026-05-28T20:12:06.101666+00:00
outputs/experiments/025_trace_shift_noise10_top_candidates/data/trace_diagnostics_candidates.csv	file	2903	2026-05-28T20:13:13.936568+00:00
outputs/experiments/025_trace_shift_noise10_top_candidates/data/trace_diagnostics_summary.json	file	19631	2026-05-28T20:13:13.936236+00:00
outputs/experiments/025_trace_shift_noise10_top_candidates/run_manifest.json	file	2357	2026-05-28T20:13:13.941917+00:00
outputs/experiments/026_trace_shift_noise05_optimizer_vs_recovered/data/trace_diagnostics_candidates.csv	file	692	2026-05-28T20:13:42.580098+00:00
outputs/experiments/026_trace_shift_noise05_optimizer_vs_recovered/data/trace_diagnostics_summary.json	file	3791	2026-05-28T20:13:42.580018+00:00
outputs/experiments/026_trace_shift_noise05_optimizer_vs_recovered/run_manifest.json	file	2212	2026-05-28T20:13:42.585102+00:00
outputs/experiments/027_trace_shift_summary_smoke/data/single_rebar_results.npz	file	1273374	2026-05-28T20:13:53.025512+00:00
outputs/experiments/027_trace_shift_summary_smoke/data/single_rebar_summary.json	file	1988	2026-05-28T20:13:53.717520+00:00
outputs/experiments/027_trace_shift_summary_smoke/figures/single_rebar_convergence.png	file	112372	2026-05-28T20:13:53.563205+00:00
outputs/experiments/027_trace_shift_summary_smoke/figures/single_rebar_model_comparison.png	file	59405	2026-05-28T20:13:53.224208+00:00
outputs/experiments/027_trace_shift_summary_smoke/figures/single_rebar_observed_bscan.png	file	54511	2026-05-28T20:13:53.641204+00:00
outputs/experiments/027_trace_shift_summary_smoke/figures/single_rebar_recovered_bscan.png	file	54275	2026-05-28T20:13:53.716204+00:00
outputs/experiments/027_trace_shift_summary_smoke/run_manifest.json	file	1996	2026-05-28T20:13:53.723157+00:00
outputs/experiments/028_bandpass_objective_summary_smoke/data/single_rebar_results.npz	file	1273374	2026-05-28T20:18:36.777367+00:00
outputs/experiments/028_bandpass_objective_summary_smoke/data/single_rebar_summary.json	file	2103	2026-05-28T20:18:37.458996+00:00
outputs/experiments/028_bandpass_objective_summary_smoke/figures/single_rebar_convergence.png	file	114265	2026-05-28T20:18:37.307836+00:00
outputs/experiments/028_bandpass_objective_summary_smoke/figures/single_rebar_model_comparison.png	file	59405	2026-05-28T20:18:36.970837+00:00
outputs/experiments/028_bandpass_objective_summary_smoke/figures/single_rebar_observed_bscan.png	file	54511	2026-05-28T20:18:37.385836+00:00
outputs/experiments/028_bandpass_objective_summary_smoke/figures/single_rebar_recovered_bscan.png	file	54275	2026-05-28T20:18:37.457836+00:00
outputs/experiments/028_bandpass_objective_summary_smoke/run_manifest.json	file	2262	2026-05-28T20:18:37.464036+00:00
outputs/experiments/029_bandwidth_stage1_020_080_from_2mm/data/single_rebar_results.npz	file	5324590	2026-05-28T20:22:28.133717+00:00
outputs/experiments/029_bandwidth_stage1_020_080_from_2mm/data/single_rebar_summary.json	file	2519	2026-05-28T20:22:28.710104+00:00
outputs/experiments/029_bandwidth_stage1_020_080_from_2mm/figures/single_rebar_convergence.png	file	124866	2026-05-28T20:22:28.547721+00:00
outputs/experiments/029_bandwidth_stage1_020_080_from_2mm/figures/single_rebar_model_comparison.png	file	59486	2026-05-28T20:22:28.396720+00:00
outputs/experiments/029_bandwidth_stage1_020_080_from_2mm/figures/single_rebar_observed_bscan.png	file	66667	2026-05-28T20:22:28.630721+00:00
outputs/experiments/029_bandwidth_stage1_020_080_from_2mm/figures/single_rebar_recovered_bscan.png	file	66265	2026-05-28T20:22:28.708721+00:00
outputs/experiments/029_bandwidth_stage1_020_080_from_2mm/run_manifest.json	file	2551	2026-05-28T20:22:28.716080+00:00
outputs/experiments/030_bandwidth_stage2_020_110_from_stage1/data/single_rebar_results.npz	file	5324590	2026-05-28T20:25:48.327711+00:00
outputs/experiments/030_bandwidth_stage2_020_110_from_stage1/data/single_rebar_summary.json	file	2695	2026-05-28T20:25:48.912823+00:00
outputs/experiments/030_bandwidth_stage2_020_110_from_stage1/figures/single_rebar_convergence.png	file	130050	2026-05-28T20:25:48.750072+00:00
outputs/experiments/030_bandwidth_stage2_020_110_from_stage1/figures/single_rebar_model_comparison.png	file	59421	2026-05-28T20:25:48.593072+00:00
outputs/experiments/030_bandwidth_stage2_020_110_from_stage1/figures/single_rebar_observed_bscan.png	file	66667	2026-05-28T20:25:48.835073+00:00
outputs/experiments/030_bandwidth_stage2_020_110_from_stage1/figures/single_rebar_recovered_bscan.png	file	66398	2026-05-28T20:25:48.912073+00:00
outputs/experiments/030_bandwidth_stage2_020_110_from_stage1/run_manifest.json	file	2597	2026-05-28T20:25:48.917116+00:00
outputs/experiments/031_bandwidth_stage3_full_from_stage2_coarsepolish/data/single_rebar_results.npz	file	5324846	2026-05-28T20:32:07.267190+00:00
outputs/experiments/031_bandwidth_stage3_full_from_stage2_coarsepolish/data/single_rebar_summary.json	file	4524	2026-05-28T20:32:07.864160+00:00
outputs/experiments/031_bandwidth_stage3_full_from_stage2_coarsepolish/figures/single_rebar_convergence.png	file	127500	2026-05-28T20:32:07.702424+00:00
outputs/experiments/031_bandwidth_stage3_full_from_stage2_coarsepolish/figures/single_rebar_model_comparison.png	file	59410	2026-05-28T20:32:07.533423+00:00
outputs/experiments/031_bandwidth_stage3_full_from_stage2_coarsepolish/figures/single_rebar_observed_bscan.png	file	66667	2026-05-28T20:32:07.783424+00:00
outputs/experiments/031_bandwidth_stage3_full_from_stage2_coarsepolish/figures/single_rebar_recovered_bscan.png	file	66416	2026-05-28T20:32:07.862425+00:00
outputs/experiments/031_bandwidth_stage3_full_from_stage2_coarsepolish/run_manifest.json	file	2817	2026-05-28T20:32:07.870080+00:00
outputs/experiments/032_bandwidth_full_from_stage1_no_polish/data/single_rebar_results.npz	file	5324710	2026-05-28T20:37:02.113033+00:00
outputs/experiments/032_bandwidth_full_from_stage1_no_polish/data/single_rebar_summary.json	file	2610	2026-05-28T20:37:02.700613+00:00
outputs/experiments/032_bandwidth_full_from_stage1_no_polish/figures/single_rebar_convergence.png	file	128611	2026-05-28T20:37:02.534830+00:00
outputs/experiments/032_bandwidth_full_from_stage1_no_polish/figures/single_rebar_model_comparison.png	file	59421	2026-05-28T20:37:02.378829+00:00
outputs/experiments/032_bandwidth_full_from_stage1_no_polish/figures/single_rebar_observed_bscan.png	file	66667	2026-05-28T20:37:02.617830+00:00
outputs/experiments/032_bandwidth_full_from_stage1_no_polish/figures/single_rebar_recovered_bscan.png	file	66398	2026-05-28T20:37:02.698831+00:00
outputs/experiments/032_bandwidth_full_from_stage1_no_polish/run_manifest.json	file	2483	2026-05-28T20:37:02.705605+00:00
